date,DHIAv,DHIMax,DNIAv,DNIMax,GHIAv,GHIMax,CDHIAv,CDHIMax,CDNIAv,CDNIMax,CGHIAv,CGHIMax,DPMin,DPAv,DPMax,WSMin,WSAv,WSMax,RainMin,RainAv,RainMax,RHMin,RHAv,RHMax,TMin,TAv,TMax,PMin,PAv,PMax,Weekday,Weekend,Festive,Q
2013-04-05,122.20833329999999,420,204.91666669999998,762,262.9583333,879,55.04166667,140,383.0416667,964,320.6666667,1038,0.0,2.416666667,7.0,0.4,2.85,5.4,0.743,1.315208333,2.615,15.57,38.17375,59.24,14.0,21.83333333,32.0,950,955.0,960,1,0,0,10514.0
2013-04-06,71.29166667,302,285.25,895,286.5416667,994,60.875,150,351.5416667,895,307.0416667,994,4.0,7.416666667,11.0,0.6,1.954166667,3.9,1.5519999999999998,2.284125,2.8539999999999996,18.45,45.09416667,72.45,17.0,24.91666667,35.0,950,950.0,950,0,1,0,11939.0
2013-04-07,62.41666667,236,345.0833333,931,308.4583333,1018,55.875,137,369.8333333,931,315.0,1018,1.0,7.208333333,14.0,0.7,2.433333333,4.4,1.412,1.8898333330000001,2.8110000000000004,13.07,43.38916667,75.4,17.0,26.95833333,38.0,940,947.9166667000002,950,0,1,0,11934.0
2013-04-08,45.625,109,405.125,987,326.0,1046,45.625,109,405.125,987,326.0,1046,-6.0,3.25,14.0,0.7,2.3875,4.8,1.012,1.500291667,2.3680000000000003,6.38,33.85833333,75.16,20.0,28.58333333,39.0,940,941.25,950,1,0,0,9710.0
2013-04-09,43.04166667,109,422.58333330000005,1010,334.375,1066,43.33333333,109,424.70833330000005,1010,335.2083333,1066,-11.0,-2.333333333,8.0,0.9,1.7083333330000001,3.1,0.544,0.808333333,1.2919999999999998,4.04,21.72291667,51.38,19.0,29.29166667,41.0,940,940.0,940,1,0,0,11443.0
2013-04-10,88.70833333,429,292.2916667,950,298.0,1021,52.625,137,393.4166667,963,327.2916667,1046,-3.0,0.291666667,8.0,1.2,3.208333333,5.5,0.716,1.132916667,2.004,10.76,28.35583333,67.98,17.0,24.58333333,34.0,940,944.1666667000002,950,1,0,0,11911.0
2013-04-11,59.625,151,375.9583333,935,324.25,1038,59.625,151,375.9583333,935,324.25,1038,-3.0,2.25,8.0,1.3,2.733333333,3.7,0.993,1.246333333,2.029,13.22,41.53333333,84.96,13.0,21.70833333,32.0,940,947.5,950,1,0,0,11729.0
2013-04-12,104.875,399,270.5416667,907,287.0833333,1024,63.5,166,361.5,907,318.8333333,1024,1.0,5.083333333,13.0,0.6,3.745833333,6.5,1.032,1.5853333330000001,2.22,18.88,45.71,87.92,14.0,22.375,32.0,940,948.3333332999998,950,1,0,0,11448.0
2013-04-13,101.66666670000001,437,164.75,918,219.875,1008,59.45833333,145,370.125,931,322.9166667,1035,1.0,8.5,15.0,1.3,2.929166667,4.5,1.261,1.7470833330000002,2.6310000000000002,15.41,58.37458333,100.0,15.0,23.83333333,34.0,940,943.75,950,0,1,0,12011.0
2013-04-14,53.125,133,401.7083333,960,333.2083333,1055,53.125,133,401.7083333,960,333.2083333,1055,-5.0,2.958333333,15.0,0.8,2.0,3.2,0.894,1.0945833329999999,1.798,7.64,39.36375,100.0,16.0,26.33333333,37.0,940,942.5,950,0,1,0,11341.0
2013-04-15,96.54166667,415,288.25,965,300.6666667,1011,50.125,123,412.0416667,987,336.5833333,1067,-9.0,-1.25,12.0,1.1,2.3458333330000003,4.5,0.6659999999999999,1.063875,1.844,4.84,23.16458333,61.8,20.0,28.58333333,40.0,940,943.75,950,1,0,0,11010.0
2013-04-16,133.8333333,504,167.95833330000002,840,243.125,808,58.91666667,164,380.3333333,927,325.25,1023,-3.0,5.833333333,15.0,0.7,2.2625,4.9,1.423,1.761125,2.42,8.9,37.13708333,75.41,22.0,28.33333333,38.0,940,944.5833332999998,950,1,0,0,11146.0
2013-04-17,108.33333329999999,447,268.3333333,935,294.9166667,892,50.25,116,400.9583333,978,334.0833333,1060,-5.0,5.166666667,14.0,1.1,2.5,4.6,1.068,1.510625,2.197,5.78,35.23958333,76.29,20.0,30.58333333,42.0,940,943.3333332999998,950,1,0,0,11590.0
2013-04-18,98.25,443,319.7916667,904,305.7083333,905,55.29166667,146,392.8333333,925,329.3333333,1035,-4.0,-0.583333333,9.0,0.9,3.545833333,7.0,1.411,1.558125,1.72,10.63,22.66,48.73,16.0,26.125,34.0,940,946.6666667000002,950,1,0,0,11697.0
2013-04-19,84.16666667,414,293.0833333,916,301.9166667,1039,63.45833333,156,371.7916667,916,327.9166667,1039,-6.0,-3.083333333,0.0,1.2,2.75,4.9,1.16,1.4632916669999998,1.7280000000000002,17.3,31.94583333,53.31,12.0,17.0,24.0,950,957.5,960,1,0,0,11970.0
2013-04-20,58.625,143,392.75,942,335.5416667,1056,58.625,143,392.75,942,335.5416667,1056,-5.0,-1.25,4.0,1.0,3.333333333,5.7,0.919,1.031291667,1.159,14.05,31.77375,60.35,11.0,19.83333333,30.0,950,950.8333332999998,960,0,1,0,12380.0
2013-04-21,65.25,173,366.6666667,914,327.9583333,1042,62.875,158,377.875,914,331.1666667,1042,0.0,3.0,8.0,0.5,1.7083333330000001,3.3,0.9640000000000001,1.303583333,1.517,14.86,40.42708333,68.0,14.0,21.875,32.0,950,950.0,950,0,1,0,11746.0
2013-04-22,62.45833333,149,370.25,908,327.0,1031,62.45833333,149,370.25,908,327.0,1031,8.0,9.041666667000001,11.0,0.3,2.604166667,4.7,1.435,1.858041667,2.3,23.91,51.7375,83.81,16.0,24.41666667,34.0,950,950.0,950,1,0,0,11239.0
2013-04-23,143.20833330000002,474,127.79166670000001,448,248.41666669999998,884,67.45833333,187,353.0833333,895,323.25,1023,5.0,10.5,17.0,0.5,2.733333333,5.1,1.7719999999999998,2.3416666669999997,3.3110000000000004,18.26,50.07208333,88.03,21.0,27.25,36.0,950,950.0,950,1,0,0,11293.0
2013-04-24,71.25,230,24.79166667,537,81.5,297,75.33333333,203,327.25,869,315.9166667,1007,9.0,12.41666667,18.0,1.0,2.754166667,5.3,2.301,2.98525,3.625,42.44,78.99666667,100.0,14.0,20.04166667,26.0,950,953.3333332999998,960,1,0,0,11153.0
2013-04-25,110.125,456,27.95833333,390,123.125,516,87.79166667,218,302.3333333,796,311.75,988,9.0,10.66666667,14.0,0.6,2.625,5.0,2.322,2.997666667,3.6210000000000004,41.32,74.71458333,100.0,13.0,19.45833333,28.0,950,957.9166667000002,960,1,0,0,9457.0
2013-04-26,105.41666670000001,433,161.41666669999998,857,225.20833330000002,1006,72.95833333,178,337.4583333,857,318.5416667,1006,11.0,12.625,14.0,0.5,2.1583333330000003,4.0,2.63,2.897708333,3.305,26.3,62.48083333,100.0,17.0,25.33333333,35.0,950,950.0,950,1,0,0,9458.0
2013-04-27,139.41666669999998,509,99.08333333,434,206.16666669999998,824,93.58333333,285,289.9166667,810,308.9166667,988,11.0,14.0,18.0,0.2,2.616666667,4.8,2.917,3.484041667,4.295,28.16,64.5925,100.0,19.0,25.79166667,35.0,950,950.0,950,0,1,0,10406.0
2013-04-28,69.25,240,2.625,12,71.5,252,125.5,334,213.5,671,294.9166667,954,14.0,16.375,18.0,2.1,3.275,4.9,3.385,3.710583333,4.289,43.89,82.52208333,100.0,19.0,23.33333333,31.0,950,950.0,950,0,1,0,10373.0
2013-04-29,128.375,494,82.66666667,655,177.83333330000002,652,81.375,203,323.25,830,318.4166667,1002,12.0,14.41666667,17.0,0.6,2.045833333,3.5,2.452,2.83225,3.207,36.45,72.33166667,100.0,18.0,24.0,32.0,940,949.1666667000002,950,1,0,0,9850.0
2013-04-30,66.25,150,350.6666667,901,328.1666667,1035,65.79166667,150,362.4583333,901,331.2916667,1035,7.0,11.45833333,16.0,0.5,1.7375,3.6,1.736,2.2351666669999997,2.7569999999999997,20.94,55.92208333,100.0,19.0,26.75,36.0,940,947.5,950,1,0,0,10027.0
2013-05-01,76.91666667,210,312.0,873,316.5,1024,72.95833333,176,345.9166667,873,326.0833333,1024,6.0,11.20833333,15.0,0.9,1.975,3.9,1.8430000000000002,2.373916667,3.127,17.53,49.81875,83.97,20.0,28.5,38.0,950,950.0,950,1,0,1,10895.0
2013-05-02,100.5,365,46.83333333,660,137.0,845,102.625,296,285.75,709,310.5833333,966,6.0,14.0,17.0,0.7,3.229166667,6.1,2.282,2.8087083330000002,3.748,55.93,78.08083333,94.35,13.0,21.45833333,29.0,950,953.3333332999998,960,1,0,0,10948.0
2013-05-03,98.875,489,217.125,860,261.4166667,1029,73.79166667,185,356.3333333,860,332.0416667,1029,-4.0,-0.958333333,5.0,0.8,4.1,6.3,1.6340000000000001,1.880166667,2.241,18.89,43.71541667,77.63,10.0,15.58333333,23.0,950,956.6666667000002,960,1,0,0,10963.0
2013-05-04,93.0,466,312.9166667,805,315.8333333,1004,81.625,210,333.75,813,324.25,1004,0.0,3.416666667,8.0,0.9,2.366666667,4.4,1.8,2.255625,2.569,23.98,43.3575,68.78,12.0,20.375,30.0,950,950.0,950,0,1,0,11225.0
2013-05-05,79.125,223,315.625,862,319.25,1016,79.54166667,223,332.6666667,862,324.1666667,1016,7.0,8.0,10.0,0.3,2.079166667,4.0,2.126,2.466125,2.67,29.85,52.33916667,76.27,17.0,22.375,30.0,950,950.0,950,0,1,0,10218.0
2013-05-06,82.41666667,207,314.1666667,847,319.75,1011,81.875,207,323.6666667,847,322.2083333,1011,8.0,10.625,14.0,0.9,3.275,6.0,2.495,2.761541667,3.1660000000000004,25.52,59.14291667,90.2,16.0,23.95833333,34.0,950,950.0,950,1,0,0,10090.0
2013-05-07,108.16666670000001,490,227.125,815,280.9583333,998,79.625,196,329.2916667,815,321.6666667,998,12.0,13.45833333,16.0,0.4,2.441666667,4.2,2.27,3.050333333,3.466,34.35,66.2075,94.31,18.0,24.54166667,33.0,950,950.0,950,1,0,0,10759.0
2013-05-08,123.66666670000001,426,185.45833330000002,882,267.5833333,1024,69.66666667,184,355.2916667,882,330.0,1024,8.0,12.41666667,16.0,1.2,2.458333333,4.1,2.128,2.562375,3.3569999999999998,21.49,56.91666667,96.19,18.0,27.20833333,37.0,950,950.0,950,1,0,0,10822.0
2013-05-09,120.625,431,213.79166669999998,891,279.0416667,1006,58.41666667,144,387.2916667,901,338.1666667,1034,2.0,9.166666667000001,16.0,0.6,2.133333333,3.7,2.104,2.478625,3.03,13.64,46.8175,92.98,20.0,28.58333333,37.0,950,950.0,950,1,0,0,10780.0
2013-05-10,89.0,440,288.75,914,305.2916667,1035,62.20833333,138,365.3333333,914,333.4166667,1035,7.0,11.83333333,21.0,0.5,3.304166667,5.1,2.395,3.145666667,4.949,18.36,50.01416667,100.0,21.0,28.79166667,37.0,950,950.0,950,1,0,0,10722.0
2013-05-11,102.625,419,33.0,419,123.79166670000001,549,118.375,370,250.25,761,308.5,961,13.0,16.41666667,20.0,1.7,2.695833333,3.9,3.11,3.874666667,4.479,47.64,84.20333333,100.0,19.0,22.95833333,29.0,950,950.0,950,0,1,0,11961.0
2013-05-12,63.375,233,1.4583333330000001,13,64.66666667,246,118.58333329999999,327,253.0,689,309.375,958,14.0,14.66666667,16.0,1.0,2.579166667,4.0,3.576,3.821958333,4.022,67.24,89.44208333,100.0,17.0,20.0,24.0,950,955.0,960,0,1,0,10912.0
2013-05-13,90.125,509,22.875,331,102.95833329999999,621,138.66666669999998,402,217.83333330000002,578,302.5,929,14.0,14.83333333,16.0,1.0,2.241666667,3.8,3.6660000000000004,3.869375,4.078,71.01,90.03458333,100.0,17.0,19.875,23.0,960,960.0,960,1,0,0,9583.0
2013-05-14,130.3333333,516,18.41666667,138,146.83333330000002,654,127.95833329999999,354,237.70833330000002,596,304.7916667,940,15.0,16.0,18.0,0.9,3.004166667,4.9,3.8310000000000004,4.163041667,4.5680000000000005,53.01,83.95958333,100.0,18.0,22.58333333,29.0,950,955.0,960,1,0,0,9601.0
2013-05-15,100.625,432,257.0833333,824,295.75,1005,80.25,195,334.125,824,326.4166667,1005,11.0,14.375,17.0,1.1,1.954166667,2.6,2.29,3.059916667,3.935,29.07,63.18875,100.0,19.0,26.75,35.0,950,950.0,950,1,0,0,9946.0
2013-05-16,77.70833333,352,352.5416667,925,330.125,1053,56.625,133,406.1666667,925,347.125,1053,4.0,9.666666667000001,15.0,0.9,1.716666667,2.7,1.31,1.819291667,2.38,14.87,44.855,79.13,20.0,29.04166667,39.0,950,950.0,950,1,0,0,10625.0
2013-05-17,91.79166667,383,289.3333333,863,308.7916667,1012,72.45833333,182,347.5,863,327.9583333,1012,10.0,14.08333333,18.0,1.0,2.270833333,4.6,2.335,3.337958333,4.238,21.14,52.36791667,82.28,23.0,30.375,40.0,950,950.0,950,1,0,0,11519.0
2013-05-18,155.5,503,84.91666667,421,225.66666669999998,881,91.16666667,238,308.7916667,786,321.375,991,8.0,13.33333333,18.0,0.9,1.908333333,3.4,3.022,3.320083333,4.192,18.97,50.17416667,78.87,23.0,30.0,39.0,950,950.0,950,0,1,0,11606.0
2013-05-19,82.5,292,327.6666667,841,326.0,1018,73.33333333,181,354.75,841,333.8333333,1018,5.0,11.70833333,17.0,1.3,2.058333333,3.0,1.8869999999999998,2.452083333,3.0639999999999996,14.23,45.93416667,76.78,24.0,30.91666667,40.0,940,948.3333332999998,950,0,1,0,12226.0
2013-05-20,100.95833329999999,323,258.9583333,792,299.2083333,983,97.625,268,288.6666667,792,317.2083333,983,12.0,15.16666667,19.0,0.8,2.458333333,4.1,2.508,3.0949166669999997,4.064,22.77,54.57833333,81.1,23.0,30.375,40.0,940,946.25,950,1,0,0,11031.0
2013-05-21,133.5,445,146.66666669999998,801,255.83333330000002,997,90.125,221,304.9583333,801,320.9583333,997,9.0,15.08333333,19.0,0.6,1.920833333,3.2,2.71,3.171791667,3.589,19.67,55.10625,86.75,23.0,30.5,39.0,940,944.5833332999998,950,1,0,0,11352.0
2013-05-22,146.58333330000002,417,185.20833330000002,556,288.7083333,929,140.08333330000002,401,216.04166669999998,556,304.375,929,18.0,19.16666667,21.0,0.5,2.204166667,4.1,2.553,3.495333333,3.9739999999999998,50.37,72.96916667,92.17,24.0,28.29166667,34.0,950,950.0,950,1,0,0,11658.0
2013-05-23,148.70833330000002,495,90.875,484,215.0,934,95.25,247,293.3333333,826,322.7083333,1008,13.0,16.45833333,19.0,1.0,2.975,5.2,2.461,3.037666667,3.892,28.91,64.43416667,93.95,23.0,28.66666667,37.0,950,950.0,950,1,0,0,11680.0
2013-05-24,121.16666670000001,435,84.375,721,190.5,926,111.625,314,262.875,721,310.6666667,943,15.0,18.0,20.0,1.8,3.6375,5.9,3.549,4.009291667,4.374,39.85,75.94375,100.0,22.0,26.75,34.0,950,950.0,950,1,0,0,11617.0
2013-05-25,129.5,465,153.04166669999998,774,245.54166669999998,897,84.08333333,208,321.7083333,795,324.8333333,990,14.0,17.0,19.0,0.7,2.541666667,4.2,3.16,3.4805833330000002,3.9419999999999997,39.46,74.10875,100.0,21.0,26.08333333,33.0,950,950.0,950,0,1,0,12475.0
2013-05-26,92.33333333,443,290.0,852,309.8333333,999,70.79166667,179,356.5833333,852,330.7083333,999,15.0,16.66666667,19.0,1.2,2.475,4.2,3.091,3.444958333,3.884,38.24,68.1825,100.0,21.0,27.33333333,35.0,950,950.0,950,0,1,0,11324.0
2013-05-27,85.16666667,492,246.45833330000002,915,263.625,1032,52.41666667,122,403.375,915,342.5833333,1032,13.0,15.45833333,17.0,0.8,3.0875,5.5,2.74,2.9561666669999997,3.2560000000000002,31.7,62.38416667,97.15,21.0,28.04166667,36.0,950,950.0,950,1,0,0,11038.0
2013-05-28,109.75,519,168.375,891,234.375,999,53.16666667,129,402.4583333,911,342.25,1028,12.0,15.29166667,18.0,1.4,3.8375,6.4,2.377,3.0354583330000002,3.7710000000000004,25.84,60.37916667,93.3,21.0,28.875,38.0,940,945.0,950,1,0,0,11408.0
2013-05-29,134.0416667,520,119.45833329999999,802,218.375,968,76.0,192,341.2083333,812,327.7083333,989,15.0,17.125,19.0,0.4,3.066666667,5.3,3.508,4.037541667,4.918,33.19,65.96833333,92.16,22.0,28.54166667,37.0,940,942.9166667000002,950,1,0,0,11528.0
2013-05-30,93.08333333,427,203.70833330000002,843,246.41666669999998,1002,72.29166667,170,350.125,843,330.3333333,1002,17.0,17.91666667,19.0,1.0,2.354166667,3.5,3.253,3.609833333,4.2410000000000005,35.03,63.3525,99.3,22.0,30.20833333,38.0,940,947.5,950,1,0,0,11309.0
2013-05-31,115.29166670000001,424,206.25,878,276.9166667,1018,61.79166667,152,379.75,878,337.9166667,1018,14.0,16.91666667,19.0,1.1,3.054166667,5.2,2.54,3.062458333,3.471,27.72,59.27833333,92.74,23.0,30.75,40.0,950,950.0,950,1,0,0,11326.0
2013-06-01,72.58333333,343,321.0416667,900,316.8333333,1032,59.125,154,396.2083333,900,344.0833333,1032,10.0,14.375,18.0,1.5,2.879166667,4.3,2.123,2.395083333,2.642,20.66,52.54333333,89.36,23.0,31.04166667,40.0,950,950.0,950,0,1,0,12289.3091
2013-06-02,82.04166667,404,264.0416667,851,288.75,1005,66.41666667,157,365.625,851,334.1666667,1005,16.0,17.54166667,19.0,0.5,2.3625,4.3,2.681,3.315958333,3.568,41.1,67.92583333,98.86,22.0,28.33333333,35.0,950,950.0,950,0,1,0,12275.0102
2013-06-03,55.54166667,136,401.4583333,897,344.2916667,1027,55.54166667,136,401.4583333,897,344.2916667,1027,13.0,16.375,20.0,0.6,2.4,4.2,2.6289999999999996,2.759625,3.27,33.56,64.11708333,100.0,22.0,28.45833333,36.0,950,950.0,950,1,0,0,11180.1585
2013-06-04,53.41666667,129,417.0416667,928,352.75,1052,53.41666667,129,417.0416667,928,352.75,1052,6.0,11.58333333,16.0,0.9,2.225,4.0,1.715,1.953208333,2.548,17.52,49.87583333,91.99,21.0,29.04166667,38.0,950,950.0,950,1,0,0,11117.2168
2013-06-05,47.25,112,438.75,956,358.7916667,1065,47.25,112,438.75,956,358.7916667,1065,4.0,9.791666667000001,14.0,1.1,2.2833333330000003,4.2,1.227,1.598041667,1.942,15.8,43.90083333,77.82,20.0,29.08333333,38.0,950,950.0,950,1,0,0,11792.575
2013-06-06,53.95833333,129,410.3333333,914,347.625,1037,53.95833333,129,410.3333333,914,347.625,1037,11.0,12.95833333,15.0,0.8,2.4625,4.1,1.724,2.291833333,2.7689999999999997,26.32,50.61458333,81.19,21.0,28.95833333,37.0,950,950.0,950,1,0,0,12227.6265
2013-06-07,128.375,514,169.25,813,252.20833330000002,858,71.91666667,174,355.5,840,333.5,1003,12.0,14.875,18.0,0.2,2.441666667,4.4,2.634,3.386458333,4.024,29.71,59.51791667,93.37,21.0,28.08333333,36.0,950,950.0,950,1,0,0,11826.8936
2013-06-08,107.95833329999999,484,212.95833330000002,739,276.125,970,88.45833333,238,324.4166667,739,324.125,970,14.0,16.79166667,19.0,0.3,1.4958333330000002,3.1,3.903,4.1285,4.434,38.56,68.53791667,100.0,22.0,27.45833333,33.0,950,950.0,950,0,1,0,11938.8357
2013-06-09,68.125,214,340.1666667,870,322.7916667,1015,64.66666667,153,374.75,870,338.0416667,1015,13.0,17.33333333,21.0,0.9,2.1125,4.0,2.674,3.550458333,4.273,33.53,70.86,100.0,22.0,27.79166667,35.0,950,950.0,950,0,1,0,12111.4447
2013-06-10,67.83333333,170,293.0,850,301.0,998,71.20833333,170,345.4166667,850,329.75,998,16.0,18.08333333,20.0,0.6,1.966666667,3.6,4.066,4.324458333,4.615,49.22,77.5325,100.0,23.0,26.125,31.0,950,950.0,950,1,0,0,10989.992
2013-06-11,122.66666670000001,441,195.0,791,272.8333333,963,90.875,247,306.6666667,791,321.0833333,963,16.0,17.95833333,19.0,0.9,3.2208333330000003,5.5,4.298,4.7228333330000005,5.169,47.73,78.9475,100.0,21.0,25.83333333,32.0,950,950.0,950,1,0,0,10974.2668
2013-06-12,128.1666667,462,113.20833329999999,668,193.25,663,82.20833333,201,324.0,774,323.5416667,973,17.0,18.45833333,20.0,1.2,2.791666667,4.4,4.916,5.076625,5.212000000000001,45.85,77.1425,100.0,22.0,26.5,32.0,950,950.0,950,1,0,0,11199.1778
2013-06-13,152.45833330000002,477,44.54166667,275,188.25,694,85.5,217,318.4583333,767,322.0416667,967,19.0,19.625,20.0,1.5,2.558333333,3.8,4.949,5.186625,5.454,58.7,83.64916667,100.0,22.0,26.08333333,31.0,950,950.0,950,1,0,0,11069.4418
2013-06-14,92.25,322,223.0,791,283.2083333,975,80.66666667,195,326.4166667,791,323.5416667,975,18.0,19.08333333,20.0,0.9,2.233333333,4.1,4.664,5.110875,5.369,58.0,79.6825,100.0,22.0,26.41666667,31.0,950,950.0,950,1,0,0,10899.7386
2013-06-15,143.58333330000002,511,50.04166667,246,176.45833330000002,630,74.04166667,201,348.4583333,823,328.4583333,977,17.0,17.875,19.0,0.7,2.445833333,4.1,4.26,4.70575,5.278,39.9,68.9725,100.0,21.0,28.45833333,35.0,950,950.0,950,0,1,0,11088.1781
2013-06-16,114.0,450,221.70833330000002,759,277.1666667,968,87.625,219,315.4166667,759,321.625,968,18.0,18.5,19.0,1.5,2.791666667,4.1,4.7010000000000005,5.099125,5.337000000000001,44.68,68.49375,97.8,23.0,28.91666667,35.0,950,950.0,950,0,1,0,11345.2462
2013-06-17,72.41666667,236,337.2083333,843,324.1666667,995,67.41666667,157,361.4166667,843,332.4166667,995,15.0,17.375,19.0,1.2,2.808333333,4.5,3.6069999999999998,4.178083333,4.681,36.68,62.35291667,96.22,23.0,29.58333333,37.0,950,950.0,950,1,0,0,10925.014
2013-06-18,59.16666667,135,371.2083333,895,337.375,1022,57.04166667,128,391.0833333,895,342.0416667,1022,12.0,15.45833333,18.0,0.6,2.679166667,4.3,2.9539999999999997,3.1970416669999997,3.576,28.06,59.46,95.7,22.0,29.0,37.0,950,950.0,950,1,0,0,11135.3787
2013-06-19,59.20833333,212,364.2916667,908,331.8333333,1025,53.79166667,131,401.2083333,908,344.375,1025,11.0,15.625,19.0,0.9,3.745833333,6.1,2.569,2.998708333,3.5010000000000003,27.33,60.97416667,95.09,21.0,28.70833333,37.0,950,950.0,950,1,0,0,11042.0011
2013-06-20,74.04166667,320,344.7083333,881,328.3333333,1011,58.83333333,141,384.9166667,881,339.7916667,1011,15.0,17.08333333,19.0,1.2,4.3375,6.8,2.7880000000000003,3.1225,3.636,36.31,67.18541667,100.0,21.0,28.125,36.0,950,950.0,950,1,0,0,11139.1473
2013-06-21,99.375,403,285.0833333,907,309.2083333,1013,59.08333333,152,390.4166667,907,341.3333333,1013,13.0,15.70833333,18.0,1.7,4.254166667,6.9,2.707,3.016,3.352,31.83,62.91666667,96.72,21.0,28.04166667,36.0,950,950.0,950,1,0,0,11607.446000000002
2013-06-22,114.20833329999999,422,266.8333333,909,305.625,934,48.75,120,417.0,933,349.25,1040,10.0,13.91666667,18.0,1.1,3.6625,6.0,2.322,2.5965,2.98,24.4,58.00583333,100.0,20.0,28.54166667,37.0,950,950.0,950,0,1,0,12072.5093
2013-06-23,77.875,315,280.5833333,893,308.625,1019,56.54166667,131,392.625,893,341.625,1019,14.0,16.04166667,18.0,0.9,3.708333333,6.0,2.5789999999999997,3.098208333,3.654,31.15,62.35541667,97.9,21.0,28.75,37.0,950,950.0,950,0,1,0,11570.2646
2013-06-24,99.54166667,392,253.41666669999998,888,297.75,1014,55.95833333,127,389.1666667,888,339.7083333,1014,14.0,16.375,19.0,1.8,4.104166667,6.8,2.7680000000000002,3.43875,3.781,29.07,61.8925,100.0,22.0,29.20833333,38.0,950,950.0,950,1,0,0,11467.8968
2013-06-25,71.20833333,340,288.3333333,918,310.5416667,1034,53.0,120,404.375,918,346.625,1034,11.0,14.875,18.0,1.6,3.6125,6.1,2.29,2.7145416669999998,3.265,23.29,54.81708333,88.45,22.0,30.20833333,39.0,950,950.0,950,1,0,0,11308.7097
2013-06-26,132.2083333,382,176.0,528,265.9166667,879,61.29166667,158,382.0,872,338.7916667,1011,13.0,15.75,18.0,1.0,2.808333333,5.1,2.5639999999999996,3.031583333,3.3539999999999996,27.71,55.06208333,90.22,23.0,30.75,39.0,950,950.0,950,1,0,0,11582.6693
2013-06-27,56.54166667,141,400.8333333,904,346.625,1030,56.54166667,141,400.8333333,904,346.625,1030,9.0,13.625,17.0,0.9,2.825,5.3,1.9869999999999999,2.371125,2.8789999999999996,20.01,53.1125,90.56,22.0,29.875,39.0,950,950.0,950,1,0,0,11910.4073
2013-06-28,62.125,205,363.2916667,894,331.5,1022,57.75,138,392.6666667,894,342.9166667,1022,13.0,14.875,17.0,0.5,2.0375,3.9,2.537,2.739125,2.9730000000000003,29.36,56.68541667,93.24,22.0,29.25,37.0,950,950.0,950,1,0,0,11809.6987
2013-06-29,64.375,158,374.9583333,878,338.0416667,1015,64.375,158,374.9583333,878,338.0416667,1015,10.0,13.0,16.0,0.9,2.0375,4.1,2.505,2.8715,3.306,22.89,46.58458333,72.95,24.0,30.375,38.0,950,950.0,950,0,1,0,12830.2807
2013-06-30,135.875,456,183.33333330000002,807,260.25,839,74.45833333,214,352.7083333,825,330.3333333,988,11.0,12.95833333,16.0,0.7,1.966666667,4.1,2.782,3.601791667,4.067,25.12,44.5875,68.45,25.0,30.5,38.0,950,950.0,950,0,1,0,12377.7352
