date,Q,DHIAv,DHIMax,DNIAv,DNIMax,GHIAv,GHIMax,CDHIAv,CDHIMax,CDNIAv,CDNIMax,CGHIAv,CGHIMax,DPMin,DPAv,DPMax,WSMin,WSAv,WSMax,RainMin,RainAv,RainMax,RHMin,RHAv,RHMax,TMin,TAv,TMax,PMin,PAv,PMax,Weekday,Weekend,Festive
19/04/2013,11970,84.16666667,414,293.0833333,916,301.9166667,1039,63.45833333,156,371.7916667,916,327.9166667,1039,-6,-3.083333333,0,1.2,2.75,4.9,1.16,1.463291667,1.728,17.3,31.94583333,53.31,12,17,24,950,957.5,960,1,0,0
20/04/2013,12380,58.625,143,392.75,942,335.5416667,1056,58.625,143,392.75,942,335.5416667,1056,-5,-1.25,4,1,3.333333333,5.7,0.919,1.031291667,1.159,14.05,31.77375,60.35,11,19.83333333,30,950,950.8333333,960,0,1,0
21/04/2013,11746,65.25,173,366.6666667,914,327.9583333,1042,62.875,158,377.875,914,331.1666667,1042,0,3,8,0.5,1.708333333,3.3,0.964,1.303583333,1.517,14.86,40.42708333,68,14,21.875,32,950,950,950,0,1,0
22/04/2013,11239,62.45833333,149,370.25,908,327,1031,62.45833333,149,370.25,908,327,1031,8,9.041666667,11,0.3,2.604166667,4.7,1.435,1.858041667,2.3,23.91,51.7375,83.81,16,24.41666667,34,950,950,950,1,0,0
23/04/2013,11293,143.2083333,474,127.7916667,448,248.4166667,884,67.45833333,187,353.0833333,895,323.25,1023,5,10.5,17,0.5,2.733333333,5.1,1.772,2.341666667,3.311,18.26,50.07208333,88.03,21,27.25,36,950,950,950,1,0,0
24/04/2013,11153,71.25,230,24.79166667,537,81.5,297,75.33333333,203,327.25,869,315.9166667,1007,9,12.41666667,18,1,2.754166667,5.3,2.301,2.98525,3.625,42.44,78.99666667,100,14,20.04166667,26,950,953.3333333,960,1,0,0
25/04/2013,9457,110.125,456,27.95833333,390,123.125,516,87.79166667,218,302.3333333,796,311.75,988,9,10.66666667,14,0.6,2.625,5,2.322,2.997666667,3.621,41.32,74.71458333,100,13,19.45833333,28,950,957.9166667,960,1,0,0
26/04/2013,9458,105.4166667,433,161.4166667,857,225.2083333,1006,72.95833333,178,337.4583333,857,318.5416667,1006,11,12.625,14,0.5,2.158333333,4,2.63,2.897708333,3.305,26.3,62.48083333,100,17,25.33333333,35,950,950,950,1,0,0
27/04/2013,10406,139.4166667,509,99.08333333,434,206.1666667,824,93.58333333,285,289.9166667,810,308.9166667,988,11,14,18,0.2,2.616666667,4.8,2.917,3.484041667,4.295,28.16,64.5925,100,19,25.79166667,35,950,950,950,0,1,0
28/04/2013,10373,69.25,240,2.625,12,71.5,252,125.5,334,213.5,671,294.9166667,954,14,16.375,18,2.1,3.275,4.9,3.385,3.710583333,4.289,43.89,82.52208333,100,19,23.33333333,31,950,950,950,0,1,0
29/04/2013,9850,128.375,494,82.66666667,655,177.8333333,652,81.375,203,323.25,830,318.4166667,1002,12,14.41666667,17,0.6,2.045833333,3.5,2.452,2.83225,3.207,36.45,72.33166667,100,18,24,32,940,949.1666667,950,1,0,0
30/04/2013,10027,66.25,150,350.6666667,901,328.1666667,1035,65.79166667,150,362.4583333,901,331.2916667,1035,7,11.45833333,16,0.5,1.7375,3.6,1.736,2.235166667,2.757,20.94,55.92208333,100,19,26.75,36,940,947.5,950,1,0,0
01/05/2013,10895,76.91666667,210,312,873,316.5,1024,72.95833333,176,345.9166667,873,326.0833333,1024,6,11.20833333,15,0.9,1.975,3.9,1.843,2.373916667,3.127,17.53,49.81875,83.97,20,28.5,38,950,950,950,1,0,1
02/05/2013,10948,100.5,365,46.83333333,660,137,845,102.625,296,285.75,709,310.5833333,966,6,14,17,0.7,3.229166667,6.1,2.282,2.808708333,3.748,55.93,78.08083333,94.35,13,21.45833333,29,950,953.3333333,960,1,0,0
03/05/2013,10963,98.875,489,217.125,860,261.4166667,1029,73.79166667,185,356.3333333,860,332.0416667,1029,-4,-0.958333333,5,0.8,4.1,6.3,1.634,1.880166667,2.241,18.89,43.71541667,77.63,10,15.58333333,23,950,956.6666667,960,1,0,0
04/05/2013,11225,93,466,312.9166667,805,315.8333333,1004,81.625,210,333.75,813,324.25,1004,0,3.416666667,8,0.9,2.366666667,4.4,1.8,2.255625,2.569,23.98,43.3575,68.78,12,20.375,30,950,950,950,0,1,0
05/05/2013,10218,79.125,223,315.625,862,319.25,1016,79.54166667,223,332.6666667,862,324.1666667,1016,7,8,10,0.3,2.079166667,4,2.126,2.466125,2.67,29.85,52.33916667,76.27,17,22.375,30,950,950,950,0,1,0
06/05/2013,10090,82.41666667,207,314.1666667,847,319.75,1011,81.875,207,323.6666667,847,322.2083333,1011,8,10.625,14,0.9,3.275,6,2.495,2.761541667,3.166,25.52,59.14291667,90.2,16,23.95833333,34,950,950,950,1,0,0
07/05/2013,10759,108.1666667,490,227.125,815,280.9583333,998,79.625,196,329.2916667,815,321.6666667,998,12,13.45833333,16,0.4,2.441666667,4.2,2.27,3.050333333,3.466,34.35,66.2075,94.31,18,24.54166667,33,950,950,950,1,0,0
08/05/2013,10822,123.6666667,426,185.4583333,882,267.5833333,1024,69.66666667,184,355.2916667,882,330,1024,8,12.41666667,16,1.2,2.458333333,4.1,2.128,2.562375,3.357,21.49,56.91666667,96.19,18,27.20833333,37,950,950,950,1,0,0
09/05/2013,10780,120.625,431,213.7916667,891,279.0416667,1006,58.41666667,144,387.2916667,901,338.1666667,1034,2,9.166666667,16,0.6,2.133333333,3.7,2.104,2.478625,3.03,13.64,46.8175,92.98,20,28.58333333,37,950,950,950,1,0,0
10/05/2013,10722,89,440,288.75,914,305.2916667,1035,62.20833333,138,365.3333333,914,333.4166667,1035,7,11.83333333,21,0.5,3.304166667,5.1,2.395,3.145666667,4.949,18.36,50.01416667,100,21,28.79166667,37,950,950,950,1,0,0
11/05/2013,11961,102.625,419,33,419,123.7916667,549,118.375,370,250.25,761,308.5,961,13,16.41666667,20,1.7,2.695833333,3.9,3.11,3.874666667,4.479,47.64,84.20333333,100,19,22.95833333,29,950,950,950,0,1,0
12/05/2013,10912,63.375,233,1.458333333,13,64.66666667,246,118.5833333,327,253,689,309.375,958,14,14.66666667,16,1,2.579166667,4,3.576,3.821958333,4.022,67.24,89.44208333,100,17,20,24,950,955,960,0,1,0
13/05/2013,9583,90.125,509,22.875,331,102.9583333,621,138.6666667,402,217.8333333,578,302.5,929,14,14.83333333,16,1,2.241666667,3.8,3.666,3.869375,4.078,71.01,90.03458333,100,17,19.875,23,960,960,960,1,0,0
14/05/2013,9601,130.3333333,516,18.41666667,138,146.8333333,654,127.9583333,354,237.7083333,596,304.7916667,940,15,16,18,0.9,3.004166667,4.9,3.831,4.163041667,4.568,53.01,83.95958333,100,18,22.58333333,29,950,955,960,1,0,0
15/05/2013,9946,100.625,432,257.0833333,824,295.75,1005,80.25,195,334.125,824,326.4166667,1005,11,14.375,17,1.1,1.954166667,2.6,2.29,3.059916667,3.935,29.07,63.18875,100,19,26.75,35,950,950,950,1,0,0
16/05/2013,10625,77.70833333,352,352.5416667,925,330.125,1053,56.625,133,406.1666667,925,347.125,1053,4,9.666666667,15,0.9,1.716666667,2.7,1.31,1.819291667,2.38,14.87,44.855,79.13,20,29.04166667,39,950,950,950,1,0,0
17/05/2013,11519,91.79166667,383,289.3333333,863,308.7916667,1012,72.45833333,182,347.5,863,327.9583333,1012,10,14.08333333,18,1,2.270833333,4.6,2.335,3.337958333,4.238,21.14,52.36791667,82.28,23,30.375,40,950,950,950,1,0,0
18/05/2013,11606,155.5,503,84.91666667,421,225.6666667,881,91.16666667,238,308.7916667,786,321.375,991,8,13.33333333,18,0.9,1.908333333,3.4,3.022,3.320083333,4.192,18.97,50.17416667,78.87,23,30,39,950,950,950,0,1,0
19/05/2013,12226,82.5,292,327.6666667,841,326,1018,73.33333333,181,354.75,841,333.8333333,1018,5,11.70833333,17,1.3,2.058333333,3,1.887,2.452083333,3.064,14.23,45.93416667,76.78,24,30.91666667,40,940,948.3333333,950,0,1,0
20/05/2013,11031,100.9583333,323,258.9583333,792,299.2083333,983,97.625,268,288.6666667,792,317.2083333,983,12,15.16666667,19,0.8,2.458333333,4.1,2.508,3.094916667,4.064,22.77,54.57833333,81.1,23,30.375,40,940,946.25,950,1,0,0
21/05/2013,11352,133.5,445,146.6666667,801,255.8333333,997,90.125,221,304.9583333,801,320.9583333,997,9,15.08333333,19,0.6,1.920833333,3.2,2.71,3.171791667,3.589,19.67,55.10625,86.75,23,30.5,39,940,944.5833333,950,1,0,0
22/05/2013,11658,146.5833333,417,185.2083333,556,288.7083333,929,140.0833333,401,216.0416667,556,304.375,929,18,19.16666667,21,0.5,2.204166667,4.1,2.553,3.495333333,3.974,50.37,72.96916667,92.17,24,28.29166667,34,950,950,950,1,0,0
23/05/2013,11680,148.7083333,495,90.875,484,215,934,95.25,247,293.3333333,826,322.7083333,1008,13,16.45833333,19,1,2.975,5.2,2.461,3.037666667,3.892,28.91,64.43416667,93.95,23,28.66666667,37,950,950,950,1,0,0
24/05/2013,11617,121.1666667,435,84.375,721,190.5,926,111.625,314,262.875,721,310.6666667,943,15,18,20,1.8,3.6375,5.9,3.549,4.009291667,4.374,39.85,75.94375,100,22,26.75,34,950,950,950,1,0,0
25/05/2013,12475,129.5,465,153.0416667,774,245.5416667,897,84.08333333,208,321.7083333,795,324.8333333,990,14,17,19,0.7,2.541666667,4.2,3.16,3.480583333,3.942,39.46,74.10875,100,21,26.08333333,33,950,950,950,0,1,0
26/05/2013,11324,92.33333333,443,290,852,309.8333333,999,70.79166667,179,356.5833333,852,330.7083333,999,15,16.66666667,19,1.2,2.475,4.2,3.091,3.444958333,3.884,38.24,68.1825,100,21,27.33333333,35,950,950,950,0,1,0
27/05/2013,11038,85.16666667,492,246.4583333,915,263.625,1032,52.41666667,122,403.375,915,342.5833333,1032,13,15.45833333,17,0.8,3.0875,5.5,2.74,2.956166667,3.256,31.7,62.38416667,97.15,21,28.04166667,36,950,950,950,1,0,0
28/05/2013,11408,109.75,519,168.375,891,234.375,999,53.16666667,129,402.4583333,911,342.25,1028,12,15.29166667,18,1.4,3.8375,6.4,2.377,3.035458333,3.771,25.84,60.37916667,93.3,21,28.875,38,940,945,950,1,0,0
29/05/2013,11528,134.0416667,520,119.4583333,802,218.375,968,76,192,341.2083333,812,327.7083333,989,15,17.125,19,0.4,3.066666667,5.3,3.508,4.037541667,4.918,33.19,65.96833333,92.16,22,28.54166667,37,940,942.9166667,950,1,0,0
30/05/2013,11309,93.08333333,427,203.7083333,843,246.4166667,1002,72.29166667,170,350.125,843,330.3333333,1002,17,17.91666667,19,1,2.354166667,3.5,3.253,3.609833333,4.241,35.03,63.3525,99.3,22,30.20833333,38,940,947.5,950,1,0,0
31/05/2013,11326,115.2916667,424,206.25,878,276.9166667,1018,61.79166667,152,379.75,878,337.9166667,1018,14,16.91666667,19,1.1,3.054166667,5.2,2.54,3.062458333,3.471,27.72,59.27833333,92.74,23,30.75,40,950,950,950,1,0,0
01/06/2013,12289.3091,72.58333333,343,321.0416667,900,316.8333333,1032,59.125,154,396.2083333,900,344.0833333,1032,10,14.375,18,1.5,2.879166667,4.3,2.123,2.395083333,2.642,20.66,52.54333333,89.36,23,31.04166667,40,950,950,950,0,1,0
02/06/2013,12275.0102,82.04166667,404,264.0416667,851,288.75,1005,66.41666667,157,365.625,851,334.1666667,1005,16,17.54166667,19,0.5,2.3625,4.3,2.681,3.315958333,3.568,41.1,67.92583333,98.86,22,28.33333333,35,950,950,950,0,1,0
03/06/2013,11180.1585,55.54166667,136,401.4583333,897,344.2916667,1027,55.54166667,136,401.4583333,897,344.2916667,1027,13,16.375,20,0.6,2.4,4.2,2.629,2.759625,3.27,33.56,64.11708333,100,22,28.45833333,36,950,950,950,1,0,0
04/06/2013,11117.2168,53.41666667,129,417.0416667,928,352.75,1052,53.41666667,129,417.0416667,928,352.75,1052,6,11.58333333,16,0.9,2.225,4,1.715,1.953208333,2.548,17.52,49.87583333,91.99,21,29.04166667,38,950,950,950,1,0,0
05/06/2013,11792.575,47.25,112,438.75,956,358.7916667,1065,47.25,112,438.75,956,358.7916667,1065,4,9.791666667,14,1.1,2.283333333,4.2,1.227,1.598041667,1.942,15.8,43.90083333,77.82,20,29.08333333,38,950,950,950,1,0,0
06/06/2013,12227.6265,53.95833333,129,410.3333333,914,347.625,1037,53.95833333,129,410.3333333,914,347.625,1037,11,12.95833333,15,0.8,2.4625,4.1,1.724,2.291833333,2.769,26.32,50.61458333,81.19,21,28.95833333,37,950,950,950,1,0,0
07/06/2013,11826.8936,128.375,514,169.25,813,252.2083333,858,71.91666667,174,355.5,840,333.5,1003,12,14.875,18,0.2,2.441666667,4.4,2.634,3.386458333,4.024,29.71,59.51791667,93.37,21,28.08333333,36,950,950,950,1,0,0
08/06/2013,11938.8357,107.9583333,484,212.9583333,739,276.125,970,88.45833333,238,324.4166667,739,324.125,970,14,16.79166667,19,0.3,1.495833333,3.1,3.903,4.1285,4.434,38.56,68.53791667,100,22,27.45833333,33,950,950,950,0,1,0
09/06/2013,12111.4447,68.125,214,340.1666667,870,322.7916667,1015,64.66666667,153,374.75,870,338.0416667,1015,13,17.33333333,21,0.9,2.1125,4,2.674,3.550458333,4.273,33.53,70.86,100,22,27.79166667,35,950,950,950,0,1,0
10/06/2013,10989.992,67.83333333,170,293,850,301,998,71.20833333,170,345.4166667,850,329.75,998,16,18.08333333,20,0.6,1.966666667,3.6,4.066,4.324458333,4.615,49.22,77.5325,100,23,26.125,31,950,950,950,1,0,0
11/06/2013,10974.2668,122.6666667,441,195,791,272.8333333,963,90.875,247,306.6666667,791,321.0833333,963,16,17.95833333,19,0.9,3.220833333,5.5,4.298,4.722833333,5.169,47.73,78.9475,100,21,25.83333333,32,950,950,950,1,0,0
12/06/2013,11199.1778,128.1666667,462,113.2083333,668,193.25,663,82.20833333,201,324,774,323.5416667,973,17,18.45833333,20,1.2,2.791666667,4.4,4.916,5.076625,5.212,45.85,77.1425,100,22,26.5,32,950,950,950,1,0,0
13/06/2013,11069.4418,152.4583333,477,44.54166667,275,188.25,694,85.5,217,318.4583333,767,322.0416667,967,19,19.625,20,1.5,2.558333333,3.8,4.949,5.186625,5.454,58.7,83.64916667,100,22,26.08333333,31,950,950,950,1,0,0
14/06/2013,10899.7386,92.25,322,223,791,283.2083333,975,80.66666667,195,326.4166667,791,323.5416667,975,18,19.08333333,20,0.9,2.233333333,4.1,4.664,5.110875,5.369,58,79.6825,100,22,26.41666667,31,950,950,950,1,0,0
15/06/2013,11088.1781,143.5833333,511,50.04166667,246,176.4583333,630,74.04166667,201,348.4583333,823,328.4583333,977,17,17.875,19,0.7,2.445833333,4.1,4.26,4.70575,5.278,39.9,68.9725,100,21,28.45833333,35,950,950,950,0,1,0
16/06/2013,11345.2462,114,450,221.7083333,759,277.1666667,968,87.625,219,315.4166667,759,321.625,968,18,18.5,19,1.5,2.791666667,4.1,4.701,5.099125,5.337,44.68,68.49375,97.8,23,28.91666667,35,950,950,950,0,1,0
17/06/2013,10925.014,72.41666667,236,337.2083333,843,324.1666667,995,67.41666667,157,361.4166667,843,332.4166667,995,15,17.375,19,1.2,2.808333333,4.5,3.607,4.178083333,4.681,36.68,62.35291667,96.22,23,29.58333333,37,950,950,950,1,0,0
18/06/2013,11135.3787,59.16666667,135,371.2083333,895,337.375,1022,57.04166667,128,391.0833333,895,342.0416667,1022,12,15.45833333,18,0.6,2.679166667,4.3,2.954,3.197041667,3.576,28.06,59.46,95.7,22,29,37,950,950,950,1,0,0
19/06/2013,11042.0011,59.20833333,212,364.2916667,908,331.8333333,1025,53.79166667,131,401.2083333,908,344.375,1025,11,15.625,19,0.9,3.745833333,6.1,2.569,2.998708333,3.501,27.33,60.97416667,95.09,21,28.70833333,37,950,950,950,1,0,0
20/06/2013,11139.1473,74.04166667,320,344.7083333,881,328.3333333,1011,58.83333333,141,384.9166667,881,339.7916667,1011,15,17.08333333,19,1.2,4.3375,6.8,2.788,3.1225,3.636,36.31,67.18541667,100,21,28.125,36,950,950,950,1,0,0
21/06/2013,11607.446,99.375,403,285.0833333,907,309.2083333,1013,59.08333333,152,390.4166667,907,341.3333333,1013,13,15.70833333,18,1.7,4.254166667,6.9,2.707,3.016,3.352,31.83,62.91666667,96.72,21,28.04166667,36,950,950,950,1,0,0
22/06/2013,12072.5093,114.2083333,422,266.8333333,909,305.625,934,48.75,120,417,933,349.25,1040,10,13.91666667,18,1.1,3.6625,6,2.322,2.5965,2.98,24.4,58.00583333,100,20,28.54166667,37,950,950,950,0,1,0
23/06/2013,11570.2646,77.875,315,280.5833333,893,308.625,1019,56.54166667,131,392.625,893,341.625,1019,14,16.04166667,18,0.9,3.708333333,6,2.579,3.098208333,3.654,31.15,62.35541667,97.9,21,28.75,37,950,950,950,0,1,0
24/06/2013,11467.8968,99.54166667,392,253.4166667,888,297.75,1014,55.95833333,127,389.1666667,888,339.7083333,1014,14,16.375,19,1.8,4.104166667,6.8,2.768,3.43875,3.781,29.07,61.8925,100,22,29.20833333,38,950,950,950,1,0,0
25/06/2013,11308.7097,71.20833333,340,288.3333333,918,310.5416667,1034,53,120,404.375,918,346.625,1034,11,14.875,18,1.6,3.6125,6.1,2.29,2.714541667,3.265,23.29,54.81708333,88.45,22,30.20833333,39,950,950,950,1,0,0
26/06/2013,11582.6693,132.2083333,382,176,528,265.9166667,879,61.29166667,158,382,872,338.7916667,1011,13,15.75,18,1,2.808333333,5.1,2.564,3.031583333,3.354,27.71,55.06208333,90.22,23,30.75,39,950,950,950,1,0,0
27/06/2013,11910.4073,56.54166667,141,400.8333333,904,346.625,1030,56.54166667,141,400.8333333,904,346.625,1030,9,13.625,17,0.9,2.825,5.3,1.987,2.371125,2.879,20.01,53.1125,90.56,22,29.875,39,950,950,950,1,0,0
28/06/2013,11809.6987,62.125,205,363.2916667,894,331.5,1022,57.75,138,392.6666667,894,342.9166667,1022,13,14.875,17,0.5,2.0375,3.9,2.537,2.739125,2.973,29.36,56.68541667,93.24,22,29.25,37,950,950,950,1,0,0
29/06/2013,12830.2807,64.375,158,374.9583333,878,338.0416667,1015,64.375,158,374.9583333,878,338.0416667,1015,10,13,16,0.9,2.0375,4.1,2.505,2.8715,3.306,22.89,46.58458333,72.95,24,30.375,38,950,950,950,0,1,0
30/06/2013,12377.7352,135.875,456,183.3333333,807,260.25,839,74.45833333,214,352.7083333,825,330.3333333,988,11,12.95833333,16,0.7,1.966666667,4.1,2.782,3.601791667,4.067,25.12,44.5875,68.45,25,30.5,38,950,950,950,0,1,0
01/07/2013,11656,106.125,461,187.0416667,767,260.9166667,970,99.25,262,285.2083333,767,317,970,15,16.83333333,20,0.3,1.9875,4.2,4.186,4.807875,5.151,43.07,65.42708333,93.59,24,27.75,33,950,950,950,1,0,0
02/07/2013,11382,110.7083333,371,36.625,270,135.6666667,586,134.25,380,226.0416667,590,305.7083333,920,15,17,19,0.2,2.045833333,4,4.058,4.771458333,5.151,53.81,76.28416667,100,22,25.08333333,30,950,950,950,1,0,0
03/07/2013,11491,151.4583333,502,142.125,446,255.125,802,94.41666667,262,309.9583333,728,323.0416667,965,13,14.54166667,16,0.4,2.35,3.9,3.41,3.669541667,3.886,37.57,61.11708333,86.07,22,26.83333333,33,950,950,950,1,0,0
04/07/2013,11482,149.6666667,506,166,691,265.0833333,871,89.79166667,249,317.625,780,323.9166667,966,13,15.25,17,0.7,1.929166667,3.1,3.61,3.806041667,3.957,41.76,65.24791667,90.07,22,26.04166667,31,950,950,950,1,0,0
05/07/2013,11196,71.04166667,199,357.5416667,845,331.7916667,990,71.04166667,199,357.5416667,845,331.7916667,990,15,16.54166667,18,0.6,2.4625,4.3,3.194,3.434958333,3.689,38.03,66.3925,100,20,27.66666667,35,950,950,950,1,0,0
06/07/2013,12145,94.20833333,433,262.7916667,871,296.75,1008,65.5,154,366.4166667,871,334.0416667,1008,15,16.875,18,0.6,2.6625,5.4,2.936,3.354958333,4.01,34.92,65.58416667,95.83,22,28.16666667,36,950,950,950,0,1,0
07/07/2013,11523,155.7916667,511,126.4583333,758,240.75,706,66.45833333,158,361.7916667,842,331.0416667,995,16,17.54166667,20,0.2,2.470833333,4.4,3.532,4.125708333,5.169,44.08,72.82125,97.93,22,26.83333333,33,950,950,950,0,1,0
08/07/2013,11072,143.5,461,64.25,375,188.9583333,607,58.75,145,371.5416667,854,329.0416667,987,18,19.04166667,20,2.4,3.879166667,5.8,5.208,5.419125,5.737,55.14,82.46333333,100,23,25.875,31,950,950,950,1,0,0
09/07/2013,11182,150,507,110.0416667,744,229.5833333,797,52.625,127,389.5,885,334.875,1003,14,17.16666667,20,1.3,3.691666667,6.7,3.957,4.465666667,5.189,35.84,70.40666667,100,22,27.41666667,34,950,950.4166667,960,1,0,0
10/07/2013,11196,74.375,380,305,875,308.75,997,54.91666667,139,387.875,875,334.125,997,16,16.95833333,18,0.6,2.516666667,4.3,3.963,4.131791667,4.328,40.85,69.59541667,100,21,27.16666667,34,950,950,950,1,0,0
11/07/2013,11177,56.33333333,137,383.9166667,874,334.8333333,1004,56.375,137,385.0416667,874,335.125,1004,14,16.20833333,18,0.5,2.641666667,4.8,3.651,3.886875,4.336,35.57,64.99583333,100,21,27.95833333,35,950,950,950,1,0,0
12/07/2013,11784,69.41666667,219,307.0833333,883,316.2916667,1013,58.375,153,388.7916667,883,338.125,1013,13,15.95833333,18,0.7,2.6625,4.8,2.694,3.127583333,3.554,32.95,62.70333333,95.83,22,28.20833333,36,950,950,950,1,0,0
13/07/2013,12249,66.16666667,307,323.875,908,314.3333333,1015,52.79166667,136,402.5,908,340.7916667,1015,12,14.91666667,18,0.7,2.441666667,4.3,2.506,2.959583333,3.392,29.81,60.28708333,97.57,21,28.08333333,35,950,950,950,0,1,0
14/07/2013,12099,93.91666667,437,291.2916667,868,306.875,994,71.75,213,352.125,868,329.25,994,15,15.875,17,0.6,2.333333333,4.1,3.332,3.611791667,3.997,35.91,60.13958333,87.45,22,28.625,36,950,950,950,0,1,0
15/07/2013,11439,113.5416667,419,198.2916667,846,278.875,992,70.91666667,185,345.2083333,846,326.875,992,16,17.375,20,0.7,3.233333333,5.5,3.049,4.081416667,5.125,38.54,69.1225,100,22,27.75,35,950,950,950,1,0,0
16/07/2013,11229,133.9583333,449,135.3333333,524,238.2083333,848,55.20833333,125,378.6666667,879,331.2916667,1000,16,18.16666667,20,0.8,2.820833333,4.8,3.814,4.478375,5.231,42.99,77.23666667,100,22,26.5,33,950,950,950,1,0,0
17/07/2013,11009,144.8333333,499,90.5,555,198,726,51.08333333,124,386.4583333,874,330.4583333,993,18,19,20,0.6,2.679166667,4.3,4.845,5.129041667,5.446,67.11,88.1025,100,22,24.5,28,950,952.0833333,960,1,0,0
18/07/2013,11072,134.9583333,496,96.375,574,196.6666667,733,57.20833333,139,374.625,864,329.7083333,994,16,17.66666667,19,1.3,3.025,5,4.462,4.6535,5.166,47.9,77.78375,100,21,25.75,32,950,952.0833333,960,1,0,0
19/07/2013,10422,135.4166667,440,190.2083333,816,270.7083333,891,59.16666667,147,369.4166667,860,327.25,988,17,18.04166667,20,0.5,2.454166667,4.2,4.71,4.963583333,5.288,47.14,76.81625,100,21,26.33333333,32,950,950,950,1,0,0
20/07/2013,12197,154.0416667,472,67,295,207.2916667,698,71.83333333,202,341.2083333,860,321.2083333,968,18,19.41666667,21,0.4,1.958333333,3.3,5.016,5.389166667,5.821,59.62,85.31916667,100,23,25.70833333,30,950,950,950,0,1,0
21/07/2013,10033,151.875,497,58.875,322,199.2916667,800,66.33333333,190,344.7083333,858,323.1666667,989,16,18.58333333,20,0.9,2.783333333,5.1,4.869,5.145125,5.552,44.89,76.35833333,100,22,26.95833333,33,950,950,950,0,1,0
22/07/2013,10498,78.91666667,388,250.4166667,844,278.4166667,986,61.83333333,153,362.5416667,844,325.4166667,986,16,18.29166667,20,1,2.9125,4.8,4.03,4.646083333,5.161,39.68,71.41458333,100,22,28.20833333,35,950,950,950,1,0,0
23/07/2013,11131,76.29166667,399,294.2916667,907,301.2083333,1020,50.25,120,401.375,907,338,1020,13,15.79166667,20,0.8,2.991666667,5.6,2.968,3.165541667,3.785,28.29,61.91916667,100,21,28.875,37,950,950,950,1,0,0
24/07/2013,11258,62.125,314,328.4583333,928,312.625,1025,45.33333333,104,414.75,928,340.4583333,1025,13,15.5,18,1,2.5625,4.7,2.516,2.8375,3.042,28.48,59.74708333,97.47,21,29.08333333,38,950,950,950,1,0,0
25/07/2013,11256,52.54166667,127,398.0833333,900,336.9583333,1018,52.54166667,127,398.0833333,900,336.9583333,1018,13,15.375,17,0.8,2.3875,4.2,2.429,2.863916667,3.332,30.25,59.72083333,94.64,21,28.75,37,950,950,950,1,0,0
